Word	FREQcount	CDcount	FREQlow	Cdlow	SUBTLWF	Lg10WF	SUBTLCD	Lg10CD	syllable_count	stress_pattern	primary_stress_position	secondary_stress_position
antidisestablishmentarianism	2	2	1	1	0.04	0.4771	0.02	0.4771	12.0	200020010000	8	1
