Word	FREQcount	CDcount	FREQlow	Cdlow	SUBTLWF	Lg10WF	SUBTLCD	Lg10CD	syllable_count
Deinstitutionalization	1	1	0	0	0.02	0.301	0.01	0.301	9.0
